project_id,category,contractor,starting_date,plan_end_date,actual_end_date,budget,actual_cost,delay_days,cost_overrun_saving,cost_overrun_saving_percentage
P1890,Unknown,Gamuda,2023-11-03,2024-03-22,2024-03-22,133523796,133523796,0,0,0
P1891,Commercial,WCT,2022-10-06,2024-02-14,2024-02-14,33062614,33062614,0,0,0
P1892,Industrial,Sunway,2024-03-01,2024-10-01,2024-10-01,91962047,111363052,0,19401005,0.210967520111857
P1893,Industrial,IJM,2023-02-15,2023-07-13,2023-07-13,112185330,133484856,0,21299526,0.18986017155719
P1894,Infrastructure,IJM,2022-11-18,2023-11-26,2023-11-26,102048041,112154566,0,10106525,0.0990369330068766
P1895,Unknown,Unknown,2023-03-15,2024-03-13,2024-03-13,96864227,96386368,0,-477859,-0.00493328667145612
P1896,Industrial,Gamuda,2023-08-30,2024-07-01,2024-07-01,126026616,129204181,0,3177565,0.0252134438014268
P1897,Unknown,Unknown,2024-04-10,2024-11-26,2024-11-26,50292382,48049517,0,-2242865,-0.0445965156313336
P1898,Industrial,Unknown,2022-04-09,2022-11-24,2022-11-24,45177040,55535243,0,10358203,0.229280249436439
P1899,Residential,Sunway,2023-04-19,2025-01-12,2025-06-16,113980351,147735140,155,33754789,0.296145683917046
P1900,Industrial,Unknown,2023-03-13,2024-10-25,2024-10-25,26448777,32922947,0,6474170,0.244781450575201
P1901,Infrastructure,UEM,2023-11-23,2024-03-20,2024-03-20,157155048,157155048,0,0,0
P1903,Residential,IJM,2022-07-12,2022-11-10,2022-11-10,94891295,89543337,0,-5347958,-0.0563587840170165
P1905,Unknown,Unknown,2022-01-08,2022-05-29,2022-05-29,117975059,125347736,0,7372677,0.0624935224656256
P1906,Commercial,Unknown,2023-05-24,2024-10-05,2024-10-05,153156676,153156676,0,0,0
P1907,Commercial,Unknown,2022-12-22,2024-05-31,2024-05-31,93751706,97721820,0,3970114,0.0423471120621528
P1908,Residential,IJM,2022-07-23,2022-11-28,2023-05-07,101781092,101781092,160,0,0
P1909,Residential,SP Setia,2023-10-13,2025-08-12,2025-08-12,41870464,43254489,0,1384025,0.033054923871873
P1910,Industrial,UEM,2023-08-31,2025-03-20,2025-03-20,99274419,99274419,0,0,0
P1911,Unknown,Unknown,2023-03-13,2024-04-12,2024-04-12,89292375,108995433,0,19703058,0.220657788528976
P1912,Commercial,WCT,2022-12-24,2024-01-06,2024-04-30,71575665,78404544,115,6828879,0.0954078316981058
P1913,Unknown,UEM,2023-12-28,2024-12-15,2024-12-15,37564515,46009057,0,8444542,0.224801038959241
P1914,Infrastructure,Gamuda,2024-05-03,2025-04-22,2025-04-22,138792478,138792478,0,0,0
P1915,Unknown,Unknown,2023-06-23,2025-04-17,2025-04-17,65271484,66241796,0,970312,0.0148657873321832
P1916,Commercial,IJM,2024-01-11,2024-11-19,2024-11-19,145226644,178166244,0,32939600,0.226815129047532
P1917,Industrial,SP Setia,2022-01-09,2023-11-14,2023-11-14,21429307,20149982,0,-1279325,-0.0596997840387466
P1918,Industrial,Sunway,2022-11-05,2024-07-18,2024-07-18,82058533,96380139,0,14321606,0.174529149820409
P1919,Industrial,IJM,2024-05-29,2025-01-02,2025-01-02,7727477,7706985,0,-20492,-0.00265183578029414
P1920,Residential,Sunway,2022-06-01,2024-05-16,2024-05-16,19658636,19658636,0,0,0
P1921,Commercial,SP Setia,2024-03-08,2024-10-01,2024-12-02,123819648,123819648,62,0,0
P1922,Residential,WCT,2023-08-20,2024-10-28,2025-04-16,5621919,6945283,170,1323364,0.235393644056416
P1923,Residential,IJM,2023-12-24,2025-03-27,2025-03-27,55775256,56586207,0,810951,0.014539619504391
P1924,Industrial,Sunway,2022-08-17,2024-05-23,2024-05-23,17900450,17968797,0,68347,0.00381817216885609
P1925,Commercial,IJM,2023-11-18,2024-07-03,2024-07-03,57460071,57460071,0,0,0
P1927,Commercial,IJM,2022-02-03,2023-11-20,2023-11-20,42814044,42737103,0,-76941,-0.00179709723286125
P1928,Commercial,SP Setia,2023-10-25,2025-06-04,2025-06-04,22290274,21530471,0,-759803,-0.0340867501224974
P1929,Industrial,Unknown,2022-03-01,2022-11-04,2022-11-04,103411843,98983678,0,-4428165,-0.0428206757711493
P1930,Residential,Sunway,2022-12-13,2023-09-14,2023-09-14,47810906,45263387,0,-2547519,-0.0532832195231774
P1931,Commercial,UEM,2022-01-17,2022-09-01,2022-12-04,33939256,43164951,94,9225695,0.271829618186091
P1932,Infrastructure,Gamuda,2022-09-17,2024-02-07,2024-06-15,25465276,25465276,129,0,0
P1933,Commercial,WCT,2023-03-25,2024-09-02,2024-10-18,98247353,98247353,46,0,0
P1934,Industrial,Sunway,2023-10-20,2025-01-31,2025-01-31,26002900,24977463,0,-1025437,-0.0394354860419415
P1935,Unknown,Gamuda,2022-08-29,2022-12-26,2022-12-26,40382474,43979111,0,3596637,0.0890643054707347
P1936,Industrial,WCT,2022-04-04,2023-10-11,2023-10-11,48989569,48989569,0,0,0
P1937,Industrial,IJM,2023-11-08,2025-08-18,2025-08-18,132852333,151696684,0,18844351,0.141844336297805
P1938,Commercial,Unknown,2023-09-30,2025-09-04,2025-09-04,20718915,20718915,0,0,0
P1939,Industrial,Unknown,2023-10-07,2024-06-04,2024-06-04,22203763,22444235,0,240472,0.0108302362982347
P1940,Commercial,UEM,2024-02-16,2025-11-13,2025-11-13,134301937,134301937,0,0,0
P1941,Unknown,Unknown,2023-04-08,2025-02-13,2025-02-13,31770983,29549665,0,-2221318,-0.0699165650618994
P1942,Industrial,Gamuda,2023-06-10,2023-10-20,2023-10-20,116649998,135309512,0,18659514,0.159961545820172
P1943,Infrastructure,Sunway,2024-06-02,2026-01-09,2026-01-09,65541667,67074203,0,1532536,0.0233826216229746
P1944,Infrastructure,UEM,2023-09-05,2024-10-24,2024-12-01,31355593,31355593,38,0,0
P1945,Residential,Unknown,2022-08-14,2024-06-04,2024-06-04,48902558,58683277,0,9780719,0.200004241086939
P1946,Unknown,UEM,2022-06-30,2023-10-18,2023-10-18,107676599,104158285,0,-3518314,-0.0326748247314163
P1947,Unknown,SP Setia,2022-07-27,2023-08-17,2023-08-17,147617451,147617451,0,0,0
P1949,Industrial,UEM,2022-03-15,2024-02-29,2024-02-29,140144545,140144545,0,0,0
P1950,Infrastructure,Sunway,2022-06-13,2024-05-15,2024-08-14,75706921,75706921,91,0,0
P1951,Commercial,Sunway,2022-06-13,2023-09-13,2023-09-13,9707516,11746461,0,2038945,0.210037768673263
P1952,Commercial,Gamuda,2022-01-29,2023-05-11,2023-05-11,42822502,42822502,0,0,0
P1953,Industrial,Sunway,2022-06-05,2024-04-30,2024-04-30,112970967,112970967,0,0,0
P1954,Unknown,Gamuda,2024-04-26,2025-05-24,2025-05-24,16474380,16474380,0,0,0
P1955,Residential,WCT,2023-10-24,2025-08-08,2025-08-08,57219221,57219221,0,0,0
P1956,Commercial,IJM,2023-08-11,2025-05-09,2025-05-09,22242237,20669661,0,-1572576,-0.0707022409661402
P1957,Unknown,Unknown,2023-01-17,2024-02-14,2024-02-14,126449797,126449797,0,0,0
P1958,Industrial,WCT,2023-02-16,2024-03-17,2024-03-17,34456838,34172581,0,-284257,-0.00824965424859936
P1959,Unknown,Unknown,2022-11-09,2023-06-23,2023-06-23,133780992,133780992,0,0,0
P1960,Residential,Unknown,2022-09-08,2023-10-24,2023-10-24,109076932,108926312,0,-150620,-0.00138086025375191
P1961,Commercial,IJM,2024-01-12,2024-08-21,2024-08-21,53396927,50690678,0,-2706249,-0.0506817367973254
P1962,Residential,WCT,2022-07-17,2023-04-20,2023-04-20,22170165,21218694,0,-951471,-0.0429167306603266
P1963,Industrial,WCT,2024-01-21,2025-08-30,2025-08-30,35042398,42119045,0,7076647,0.2019452835391
P1964,Residential,UEM,2023-08-13,2025-05-03,2025-05-03,142891875,134148718,0,-8743157,-0.061187222856443
P1965,Residential,Gamuda,2024-06-15,2025-11-29,2026-03-27,10620170,10620170,118,0,0
P1966,Infrastructure,Gamuda,2022-12-23,2023-10-10,2023-10-10,95371630,99053965,0,3682335,0.0386103813052162
P1967,Unknown,Sunway,2022-12-01,2023-08-31,2023-08-31,147125878,160726438,0,13600560,0.0924416573405258
P1969,Commercial,UEM,2024-02-14,2025-08-03,2025-08-03,65615595,65615595,0,0,0
P1971,Commercial,Sunway,2023-04-11,2023-10-25,2024-01-06,86793033,90900433,73,4107400,0.0473240749634824
P1972,Infrastructure,Sunway,2022-07-25,2023-06-11,2023-06-11,31615201,31615201,0,0,0
P1973,Industrial,Unknown,2023-04-18,2025-03-22,2025-03-22,133009008,133009008,0,0,0
P1974,Residential,IJM,2023-05-20,2024-09-15,2024-09-15,118411814,136549316,0,18137502,0.153173077814685
P1975,Industrial,IJM,2024-05-26,2025-05-23,2025-05-23,39208249,41388546,0,2180297,0.0556081196076877
P1976,Industrial,Sunway,2022-12-27,2024-11-23,2024-11-23,148140792,161378093,0,13237301,0.0893562186436805
P1977,Commercial,SP Setia,2024-01-23,2024-05-09,2024-06-26,135870047,135870047,48,0,0
P1978,Infrastructure,SP Setia,2023-08-12,2024-02-14,2024-02-14,125317435,139836704,0,14519269,0.115859928029966
P1979,Industrial,WCT,2022-08-17,2024-07-23,2024-10-10,7424632,9497622,79,2072990,0.279204410400408
P1980,Industrial,Unknown,2023-10-05,2025-05-03,2025-05-03,115596947,144029399,0,28432452,0.245961962991981
P1981,Unknown,WCT,2023-05-12,2023-09-01,2023-09-01,127751326,145368295,0,17616969,0.137900478622038
P1982,Industrial,Unknown,2023-02-20,2024-02-27,2024-02-27,56953332,67244453,0,10291121,0.180693923228232
P1983,Industrial,WCT,2022-09-06,2023-09-26,2023-09-26,97170719,112385384,0,15214665,0.156576643216976
P1984,Unknown,Unknown,2024-03-06,2026-01-23,2026-01-23,76194747,68838655,0,-7356092,-0.096543295825892
P1985,Commercial,Unknown,2024-06-15,2024-09-23,2024-09-23,45761474,45761474,0,0,0
P1986,Infrastructure,IJM,2022-02-10,2023-06-21,2023-06-21,21430009,23370013,0,1940004,0.0905274468153513
P1987,Infrastructure,Unknown,2024-02-28,2025-01-09,2025-01-09,149854206,149854206,0,0,0
P1988,Industrial,UEM,2022-11-09,2024-08-13,2024-08-13,132165075,158480946,0,26315871,0.199113653890788
P1989,Industrial,Unknown,2022-01-15,2022-09-14,2022-09-14,8415939,8415939,0,0,0
P1990,Infrastructure,IJM,2022-04-15,2024-03-11,2024-03-11,73805883,73805883,0,0,0
P1991,Industrial,Gamuda,2023-07-26,2024-07-17,2024-07-17,138928677,138928677,0,0,0
P1992,Residential,IJM,2023-05-30,2024-12-31,2024-12-31,147490773,147490773,0,0,0
P1993,Infrastructure,Sunway,2023-10-09,2024-08-02,2024-08-02,37984073,37793551,0,-190522,-0.00501583913868321
P1994,Infrastructure,Sunway,2023-09-08,2025-08-07,2025-08-28,139488510,139488510,21,0,0
P1995,Industrial,Sunway,2022-11-05,2023-03-14,2023-03-14,47322906,47322906,0,0,0
P1996,Infrastructure,Unknown,2022-11-19,2024-04-27,2024-04-27,53533141,48328115,0,-5205026,-0.0972299757266251
P1997,Infrastructure,SP Setia,2024-03-23,2024-07-21,2024-10-05,87491069,97068810,76,9577741,0.109471070698656
P1998,Infrastructure,Gamuda,2023-09-04,2024-07-18,2024-12-28,92579104,119973956,163,27394852,0.295907508458928
P1999,Residential,UEM,2023-05-16,2023-11-05,2023-11-05,94393552,92161755,0,-2231797,-0.023643532346362
P2001,Unknown,SP Setia,2023-10-11,2025-04-27,2025-04-27,119245776,129694698,0,10448922,0.087625091223357
P2002,Infrastructure,Sunway,2023-07-24,2024-09-14,2024-09-14,92167439,101804427,0,9636988,0.104559572280185
P2003,Industrial,IJM,2023-12-31,2025-02-13,2025-03-20,36046213,38640709,35,2594496,0.0719769369392563
P2004,Industrial,WCT,2022-02-26,2023-05-06,2023-05-06,19598616,19598616,0,0,0
P2005,Residential,Unknown,2022-10-03,2024-04-27,2024-04-27,62666362,59495514,0,-3170848,-0.0505988842945758
P2006,Residential,SP Setia,2022-05-02,2023-07-30,2023-07-30,128335980,128500857,0,164877,0.00128472934869863
P2007,Residential,IJM,2022-08-25,2024-04-06,2024-04-06,12390207,12390207,0,0,0
P2008,Unknown,IJM,2023-12-06,2024-09-26,2024-09-26,53914260,49229223,0,-4685037,-0.0868979190292142
P2009,Commercial,SP Setia,2022-12-28,2023-09-22,2023-09-22,132543358,132543358,0,0,0
P2010,Infrastructure,UEM,2023-12-02,2024-05-04,2024-05-04,37810096,38074968,0,264872,0.00700532471538819
P2011,Commercial,WCT,2023-05-10,2025-01-13,2025-01-13,133519157,133519157,0,0,0
P2012,Unknown,IJM,2022-10-13,2024-02-05,2024-02-05,137990201,137990201,0,0,0
P2013,Infrastructure,SP Setia,2022-11-14,2023-09-29,2023-12-01,49000405,49000405,63,0,0
P2014,Industrial,UEM,2022-02-23,2024-02-07,2024-02-07,12782787,12006334,0,-776453,-0.0607420744787502
P2015,Unknown,WCT,2023-08-15,2023-11-30,2023-11-30,110488001,110488001,0,0,0
P2016,Unknown,Unknown,2022-10-22,2023-07-13,2023-07-13,109652902,134682169,0,25029267,0.228259047808876
P2017,Unknown,Sunway,2023-08-20,2024-12-01,2024-12-01,104572173,126683073,0,22110900,0.211441527565847
P2018,Unknown,IJM,2023-06-15,2024-01-04,2024-01-04,55977691,55977691,0,0,0
P2019,Industrial,Gamuda,2024-04-19,2024-12-05,2024-12-05,55340085,67379672,0,12039587,0.217556351783703
P2020,Industrial,Unknown,2022-12-03,2024-10-17,2024-10-17,75515880,89396439,0,13880559,0.183809802653429
P2021,Commercial,SP Setia,2024-02-18,2024-10-28,2025-03-20,145491082,148593774,143,3102692,0.0213256507364486
P2022,Infrastructure,SP Setia,2024-02-10,2025-07-28,2025-07-28,26989167,30050119,0,3060952,0.113414096848562
P2023,Infrastructure,SP Setia,2023-08-14,2023-11-23,2023-11-23,49808308,52590261,0,2781953,0.0558531922023932
P2024,Unknown,Gamuda,2022-06-01,2024-03-25,2024-07-21,60760981,76334668,118,15573687,0.256310657657091
P2025,Residential,UEM,2024-02-12,2025-08-30,2025-08-30,57387560,57387560,0,0,0
P2026,Infrastructure,Sunway,2024-03-17,2026-02-03,2026-02-03,77938237,77938237,0,0,0
P2027,Unknown,IJM,2023-10-24,2024-12-09,2024-12-09,70323583,64331443,0,-5992140,-0.0852081157468896
P2028,Industrial,UEM,2024-05-26,2026-01-20,2026-01-20,81076504,97921109,0,16844605,0.207761856628648
P2029,Residential,UEM,2023-02-15,2023-07-26,2023-07-26,161015490,161015490,0,0,0
P2030,Residential,SP Setia,2023-12-08,2025-02-27,2025-02-27,112627378,109602772,0,-3024606,-0.0268549801452361
P2031,Residential,SP Setia,2023-07-12,2024-09-03,2024-09-03,103440126,103440126,0,0,0
P2032,Industrial,WCT,2024-05-31,2025-09-28,2025-09-28,135820251,139212215,0,3391964,0.0249739193899737
P2033,Commercial,Unknown,2022-09-10,2024-01-15,2024-01-15,49944732,49944732,0,0,0
P2034,Infrastructure,UEM,2022-01-29,2022-10-08,2022-10-08,118232573,133313719,0,15081146,0.127554916697956
P2036,Infrastructure,Gamuda,2022-04-18,2023-11-01,2023-11-01,112539303,112539303,0,0,0
P2037,Commercial,Unknown,2023-01-18,2023-08-23,2023-08-23,5328141,6623120,0,1294979,0.243045182175171
P2038,Industrial,IJM,2023-03-06,2024-01-03,2024-01-03,141663209,140551718,0,-1111491,-0.00784601032156486
P2039,Unknown,Gamuda,2023-06-26,2025-05-08,2025-05-08,110298158,110298158,0,0,0
P2040,Unknown,Unknown,2023-03-05,2024-10-22,2024-10-22,5964698,5729668,0,-235030,-0.0394035037482199
P2041,Commercial,Unknown,2024-02-23,2025-02-23,2025-02-23,34438377,34438377,0,0,0
P2042,Residential,Unknown,2022-05-07,2023-11-12,2023-11-12,10710423,11231874,0,521451,0.0486863123893426
P2043,Unknown,Unknown,2024-05-09,2025-05-11,2025-05-11,86890764,96164325,0,9273561,0.106726659694234
P2044,Industrial,WCT,2022-07-30,2024-05-11,2024-09-18,101407044,119677557,130,18270513,0.180170058008988
P2045,Unknown,IJM,2024-02-19,2025-09-17,2025-09-17,72395792,83335595,0,10939803,0.151111034188285
P2046,Infrastructure,Sunway,2022-12-24,2023-10-07,2024-02-25,11225570,11396050,141,170480,0.0151867566635814
P2047,Industrial,Unknown,2022-02-10,2023-02-03,2023-02-03,67449833,67449833,0,0,0
P2048,Residential,UEM,2022-05-18,2022-08-23,2022-08-23,22793178,26156234,0,3363056,0.147546603637281
P2049,Residential,Sunway,2022-06-13,2023-06-15,2023-06-15,25208722,26946924,0,1738202,0.0689524046478834
P2050,Industrial,WCT,2022-05-28,2023-06-05,2023-11-01,12559485,16872261,149,4312776,0.34338796535049
P2051,Commercial,Sunway,2024-06-05,2026-04-14,2026-04-14,54212874,50274038,0,-3938836,-0.0726549933508414
P2052,Residential,UEM,2022-10-24,2023-02-05,2023-02-05,51275948,48084471,0,-3191477,-0.0622412090752569
P2053,Commercial,Unknown,2022-11-09,2024-03-04,2024-07-26,31633296,36253017,144,4619721,0.146039824620236
P2054,Industrial,Sunway,2023-04-05,2023-12-24,2023-12-24,14685066,14685066,0,0,0
P2055,Industrial,Unknown,2022-03-13,2024-01-16,2024-01-16,114862621,126829851,0,11967230,0.104187331751728
P2056,Residential,Unknown,2023-09-12,2024-10-26,2024-10-26,30710664,29107460,0,-1603204,-0.0522034951767894
P2057,Commercial,IJM,2022-08-10,2024-07-30,2024-07-30,55870279,50959982,0,-4910297,-0.0878874615965315
P2058,Industrial,Sunway,2022-04-22,2023-02-15,2023-07-13,20401317,20401317,148,0,0
P2059,Residential,Unknown,2022-07-10,2023-02-07,2023-02-07,103228758,103228758,0,0,0
P2060,Commercial,Unknown,2022-04-24,2024-02-26,2024-02-26,23361701,21076950,0,-2284751,-0.0977990001669827
P2061,Infrastructure,Sunway,2022-02-25,2022-10-21,2022-10-21,83688030,102579409,0,18891379,0.225735735445081
P2062,Commercial,Gamuda,2022-04-06,2023-08-15,2023-08-15,96891153,118108312,0,21217159,0.218979322085268
P2063,Commercial,Unknown,2023-08-21,2024-08-23,2024-11-19,132361979,154366926,88,22004947,0.166248247164694
P2064,Unknown,WCT,2023-10-19,2025-01-12,2025-01-12,69523357,69523357,0,0,0
P2065,Residential,Unknown,2024-01-08,2025-10-29,2025-10-29,77571093,92271314,0,14700221,0.189506431216587
P2066,Commercial,Unknown,2022-02-07,2022-09-19,2022-09-19,34646040,42460429,0,7814389,0.22554926912282
P2067,Unknown,Unknown,2023-07-08,2024-11-23,2024-11-23,147259508,147259508,0,0,0
P2068,Industrial,WCT,2022-05-10,2023-03-15,2023-07-21,20780629,26680385,128,5899756,0.283906516977903
P2069,Infrastructure,Sunway,2022-01-25,2023-09-30,2023-12-08,30004341,30004341,69,0,0
P2070,Industrial,Sunway,2022-03-29,2023-09-17,2023-09-17,18516236,21440726,0,2924490,0.15794192729019
P2071,Residential,Sunway,2024-05-03,2025-02-19,2025-02-19,86046181,86046181,0,0,0
P2072,Commercial,IJM,2022-05-01,2023-03-16,2023-03-16,115117170,120998818,0,5881648,0.051092708411786
P2073,Residential,Gamuda,2022-06-20,2023-04-10,2023-04-10,8904345,9038789,0,134444,0.0150986961983167
P2075,Residential,WCT,2023-08-31,2024-03-21,2024-03-21,5901590,6492386,0,590796,0.100107937013584
P2076,Commercial,Sunway,2022-05-02,2023-09-19,2023-09-19,29788747,29788747,0,0,0
P2077,Industrial,Gamuda,2023-12-03,2025-07-21,2025-09-20,147789552,178449095,61,30659543,0.207454062787876
P2078,Industrial,WCT,2023-07-09,2024-09-15,2024-09-15,32568225,32568225,0,0,0
P2079,Commercial,UEM,2023-02-02,2024-01-08,2024-01-08,11189494,13266012,0,2076518,0.185577471152851
P2080,Residential,SP Setia,2023-03-21,2023-10-18,2023-10-18,124633416,116363048,0,-8270368,-0.0663575489257231
P2081,Residential,UEM,2023-12-12,2024-12-01,2024-12-01,42989421,53177847,0,10188426,0.236998446664355
P2082,Industrial,Unknown,2023-10-14,2024-10-04,2024-10-04,23364632,23677243,0,312611,0.013379667182432
P2083,Industrial,Unknown,2022-01-31,2023-08-01,2023-11-01,92829214,92829214,92,0,0
P2084,Unknown,IJM,2022-06-01,2022-10-23,2022-10-23,42030183,47300215,0,5270032,0.125386844021117
P2085,Commercial,Unknown,2023-12-07,2025-08-07,2025-08-07,64724797,71764410,0,7039613,0.108762226013625
P2086,Commercial,Unknown,2022-05-25,2022-09-26,2022-09-26,139431700,139431700,0,0,0
P2087,Industrial,Gamuda,2022-08-21,2023-11-21,2023-11-21,115484230,142376146,0,26891916,0.232862235822155
P2088,Residential,IJM,2022-01-09,2023-02-04,2023-02-04,30421170,33341748,0,2920578,0.0960047887704516
P2090,Residential,Sunway,2022-03-04,2023-09-20,2023-09-20,63804349,66947650,0,3143301,0.0492646825688951
P2091,Commercial,Sunway,2023-07-30,2024-07-02,2024-07-02,128018932,128018932,0,0,0
P2092,Residential,Unknown,2023-08-05,2025-01-13,2025-01-13,29044113,32796681,0,3752568,0.129202361938201
P2093,Infrastructure,Unknown,2024-01-24,2025-07-06,2025-07-06,65233790,65233790,0,0,0
P2094,Industrial,Gamuda,2024-01-13,2024-05-29,2024-05-29,43742367,45782365,0,2039998,0.0466366623461414
P2095,Infrastructure,Unknown,2022-04-20,2022-10-17,2022-10-17,6837059,6837059,0,0,0
P2096,Unknown,Sunway,2024-05-15,2025-01-12,2025-01-12,103589355,103589355,0,0,0
P2097,Unknown,Unknown,2022-06-17,2023-08-06,2023-08-06,128170885,123575382,0,-4595503,-0.0358545000293944
P2098,Unknown,Unknown,2024-05-17,2025-10-17,2025-10-17,112425013,134862122,0,22437109,0.19957399515711
P2099,Commercial,Gamuda,2023-02-23,2024-12-02,2024-12-02,77360130,77569631,0,209501,0.0027081262660753
P2100,Unknown,Unknown,2023-10-17,2024-08-14,2024-08-14,14797741,18148353,0,3350612,0.226427263458659
P2101,Infrastructure,Unknown,2022-11-05,2023-07-02,2023-07-02,89075865,105474131,0,16398266,0.184093255788198
P2103,Infrastructure,IJM,2022-06-17,2023-09-15,2023-09-15,51189028,51189028,0,0,0
P2104,Industrial,UEM,2024-02-24,2024-09-27,2024-09-27,137354147,149900856,0,12546709,0.0913456875823341
P2105,Residential,WCT,2022-01-03,2023-06-16,2023-06-16,65491206,72391737,0,6900531,0.105365764679917
P2106,Residential,IJM,2023-08-24,2025-01-24,2025-01-24,113757107,136867997,0,23110890,0.203159966084581
P2107,Commercial,UEM,2022-02-14,2022-11-17,2022-11-17,104608335,118184303,0,13575968,0.129779027646315
