Project_ID,Project_Name,Category,Contractor,Start_Date,Planned_End_Date,Actual_End_Date,Budget_MYR,Actual_Cost_MYR,Delay_Days
P1849,Project_1849,,UEM,2022-02-18,2023-07-09,2023-09-21,RM57892912,73531059,74.0
P1850,Project_1850,Commercial,IJM,2024-04-28,2025-10-20,2026-02-23,"100,525,152",122498656abc,126.0
P1851,Project_1851,Industrial,WCT,2023-12-02,2024-03-24,2024-03-24,29067612,,0.0
P1852,Project_1852,Commercial,WCT,2023-01-23,2025-01-04,2025-01-04,RM147508606,181500391,0.0
P1853,Project_1853,Industrial,,2022-03-10,2023-07-09,2023-07-09,45489666,"53,701,026",0.0
P1854,Project_1854,Industrial,Gamuda,2022-01-15,2023-09-10,2023-09-10,,117252576.00,0.0
P1855,Project_1855,Residential,WCT,2023-01-28,2023-12-23,2023-12-23,RM27578823,RM 32583376,0.0
P1856,Project_1856,,UEM,2023-08-19,2024-09-05,2024-09-05,RM14711388,"15,461,960",0.0
P1857,Project_1857,Industrial,UEM,2024-01-05,2024-11-20,2025-04-24,"97,285,400",114447399.00,155.0
P1858,Project_1858,Infrastructure,UEM,2022-05-13,2023-01-30,2023-01-30,"121,458,004",RM 114305937,0.0
P1859,Project_1859,Commercial,IJM,2024-03-15,2025-08-07,2025-08-07,RM97213663,RM 106369424,0.0
P1860,Project_1860,,,2023-11-27,2025-08-05,2025-08-05,148291098,182724326abc,0.0
P1861,Project_1861,Commercial,WCT,2022-06-01,2023-05-02,2023-05-02,"107,076,947",RM 103902610,0.0
P1862,Project_1862,Residential,UEM,2023-04-17,2024-01-23,2024-01-23,"102,890,493",RM 100700931,0.0
P1863,Project_1863,Infrastructure,,2022-03-21,2022-09-07,2022-09-07,RM139085724,,
P1864,Project_1864,Infrastructure,UEM,2024-03-08,2025-07-10,2025-07-10,RM139051161,147218469abc,0.0
P1865,Project_1865,Residential,,2023-01-05,2023-12-06,2023-12-06,,131066804.00,0.0
P1866,Project_1866,,SP Setia,2022-08-02,2023-08-14,2023-08-14,52535409,54084083abc,0.0
P1867,Project_1867,Infrastructure,,2024-05-08,2025-06-15,2025-06-15,RM96721843,"100,560,281",0.0
P1868,Project_1868,Commercial,UEM,2023-02-11,2024-03-16,2024-03-16,RM35290705,34720237.00,0.0
P1869,Project_1869,Infrastructure,UEM,2023-01-12,2024-12-04,2024-12-04,53745907,RM 65924397,0.0
P1870,Project_1870,Industrial,,2022-09-11,2023-05-20,2023-05-20,85798380,"103,828,550",0.0
P1871,Project_1871,Industrial,SP Setia,2022-08-14,2024-02-23,2024-02-23,9851159,,0.0
P1872,Project_1872,Infrastructure,Sunway,2022-06-21,2023-02-11,2023-02-11,RM103880974,109731752abc,0.0
P1873,Project_1873,Infrastructure,,2022-08-03,2023-11-07,2023-11-07,RM52303211,63655374.00,0.0
P1874,Project_1874,,,2022-02-19,2022-09-12,2022-09-12,48916212,,0.0
P1875,Project_1875,Infrastructure,,2024-03-26,2025-06-08,2025-06-08,,117686873.00,0.0
P1876,Project_1876,Commercial,,2022-07-12,2023-04-27,2023-04-27,RM34923875,32188668,0.0
P1877,Project_1877,Residential,Sunway,2023-07-04,2023-12-05,2023-12-05,92371351,104416561,0.0
P1878,Project_1878,Industrial,Gamuda,2023-05-11,2024-02-07,2024-02-07,87997229,"93,460,989",0.0
P1879,Project_1879,Industrial,Sunway,2023-09-11,2024-10-13,2024-10-13,38129739,37220948.00,
P1880,Project_1880,Commercial,Gamuda,2022-02-05,2022-11-25,2022-11-25,,"108,926,725",0.0
P1881,Project_1881,Commercial,UEM,2023-09-08,2024-06-14,2024-11-18,RM71070354,91427438abc,157.0
P1882,Project_1882,Residential,WCT,2022-06-01,2023-02-19,2023-04-08,"65,891,747",67452748abc,48.0
P1883,Project_1883,Residential,,2023-01-08,2024-08-05,2024-08-05,RM65532690,68686738,0.0
P1884,Project_1884,Residential,Sunway,2023-02-11,2023-08-13,2023-08-13,,123831521abc,
P1885,Project_1885,Infrastructure,UEM,2024-04-29,2025-02-17,2025-02-17,31486604,29711970.00,0.0
P1886,Project_1886,Infrastructure,WCT,2023-07-26,2025-05-19,2025-05-19,,,0.0
P1887,Project_1887,Commercial,Sunway,2024-03-09,2025-07-24,2025-07-24,"92,056,798","91,313,849",0.0
P1888,Project_1888,,Sunway,2022-05-26,2023-02-05,2023-02-05,RM33489208,"33,563,317",0.0
P1889,Project_1889,Commercial,SP Setia,2024-01-05,2024-10-09,2024-10-09,RM113723709,109636952abc,0.0
P1890,Project_1890,,Gamuda,2023-11-03,2024-03-22,2024-03-22,133523796,,0.0
P1891,Project_1891,Commercial,WCT,2022-10-06,2024-02-14,2024-02-14,RM33062614,,0.0
P1892,Project_1892,Industrial,Sunway,2024-03-01,2024-10-01,2024-10-01,"91,962,047",111363052,
P1893,Project_1893,Industrial,IJM,2023-02-15,2023-07-13,2023-07-13,RM112185330,133484856.00,0.0
P1894,Project_1894,Infrastructure,IJM,2022-11-18,2023-11-26,2023-11-26,102048041,"112,154,566",0.0
P1895,Project_1895,,,2023-03-15,2024-03-13,2024-03-13,96864227,96386368abc,0.0
P1896,Project_1896,Industrial,Gamuda,2023-08-30,2024-07-01,2024-07-01,126026616,"129,204,181",0.0
P1897,Project_1897,,,2024-04-10,2024-11-26,2024-11-26,50292382,48049517,0.0
P1898,Project_1898,Industrial,,2022-04-09,2022-11-24,2022-11-24,"45,177,040",55535243abc,0.0
P1899,Project_1899,Residential,Sunway,2023-04-19,2025-01-12,2025-06-16,"113,980,351",147735140.00,155.0
P1900,Project_1900,Industrial,,2023-03-13,2024-10-25,2024-10-25,"26,448,777","32,922,947",0.0
P1901,Project_1901,Infrastructure,UEM,2023-11-23,2024-03-20,2024-03-20,,157155048abc,0.0
P1902,Project_1902,Infrastructure,WCT,2024-05-10,2025-03-08,2025-03-08,,,
P1903,Project_1903,Residential,IJM,2022-07-12,2022-11-10,2022-11-10,"94,891,295",89543337,
P1904,Project_1904,Infrastructure,,2022-12-27,2023-04-20,2023-07-28,,,99.0
P1905,Project_1905,,,2022-01-08,2022-05-29,2022-05-29,RM117975059,RM 125347736,0.0
P1906,Project_1906,Commercial,,2023-05-24,2024-10-05,2024-10-05,,153156676,
P1907,Project_1907,Commercial,,2022-12-22,2024-05-31,2024-05-31,RM93751706,RM 97721820,0.0
P1908,Project_1908,Residential,IJM,2022-07-23,2022-11-28,2023-05-07,,101781092.00,160.0
P1909,Project_1909,Residential,SP Setia,2023-10-13,2025-08-12,2025-08-12,"41,870,464",RM 43254489,0.0
P1910,Project_1910,Industrial,UEM,2023-08-31,2025-03-20,2025-03-20,,"99,274,419",0.0
P1911,Project_1911,,,2023-03-13,2024-04-12,2024-04-12,RM89292375,108995433abc,0.0
P1912,Project_1912,Commercial,WCT,2022-12-24,2024-01-06,2024-04-30,RM71575665,RM 78404544,115.0
P1913,Project_1913,,UEM,2023-12-28,2024-12-15,2024-12-15,"37,564,515",46009057abc,0.0
P1914,Project_1914,Infrastructure,Gamuda,2024-05-03,2025-04-22,2025-04-22,,RM 138792478,
P1915,Project_1915,,,2023-06-23,2025-04-17,2025-04-17,"65,271,484",66241796.00,0.0
P1916,Project_1916,Commercial,IJM,2024-01-11,2024-11-19,2024-11-19,"145,226,644",178166244,
P1917,Project_1917,Industrial,SP Setia,2022-01-09,2023-11-14,2023-11-14,21429307,20149982.00,0.0
P1918,Project_1918,Industrial,Sunway,2022-11-05,2024-07-18,2024-07-18,RM82058533,RM 96380139,0.0
P1919,Project_1919,Industrial,IJM,2024-05-29,2025-01-02,2025-01-02,RM7727477,7706985.00,0.0
P1920,Project_1920,Residential,Sunway,2022-06-01,2024-05-16,2024-05-16,RM19658636,,
P1921,Project_1921,Commercial,SP Setia,2024-03-08,2024-10-01,2024-12-02,,123819648abc,62.0
P1922,Project_1922,Residential,WCT,2023-08-20,2024-10-28,2025-04-16,"5,621,919",6945283,170.0
P1923,Project_1923,Residential,IJM,2023-12-24,2025-03-27,2025-03-27,"55,775,256",56586207.00,0.0
P1924,Project_1924,Industrial,Sunway,2022-08-17,2024-05-23,2024-05-23,"17,900,450","17,968,797",0.0
P1925,Project_1925,Commercial,IJM,2023-11-18,2024-07-03,2024-07-03,,RM 57460071,0.0
P1926,Project_1926,,Gamuda,2022-01-20,2023-02-22,2023-05-02,,,69.0
P1927,Project_1927,Commercial,IJM,2022-02-03,2023-11-20,2023-11-20,42814044,42737103abc,0.0
P1928,Project_1928,Commercial,SP Setia,2023-10-25,2025-06-04,2025-06-04,RM22290274,21530471,0.0
P1929,Project_1929,Industrial,,2022-03-01,2022-11-04,2022-11-04,RM103411843,98983678abc,
P1930,Project_1930,Residential,Sunway,2022-12-13,2023-09-14,2023-09-14,"47,810,906","45,263,387",0.0
P1931,Project_1931,Commercial,UEM,2022-01-17,2022-09-01,2022-12-04,33939256,"43,164,951",94.0
P1932,Project_1932,Infrastructure,Gamuda,2022-09-17,2024-02-07,2024-06-15,,25465276.00,129.0
P1933,Project_1933,Commercial,WCT,2023-03-25,2024-09-02,2024-10-18,98247353,,46.0
P1934,Project_1934,Industrial,Sunway,2023-10-20,2025-01-31,2025-01-31,RM26002900,"24,977,463",0.0
P1935,Project_1935,,Gamuda,2022-08-29,2022-12-26,2022-12-26,40382474,43979111.00,0.0
P1936,Project_1936,Industrial,WCT,2022-04-04,2023-10-11,2023-10-11,,48989569,0.0
P1937,Project_1937,Industrial,IJM,2023-11-08,2025-08-18,2025-08-18,RM132852333,RM 151696684,0.0
P1938,Project_1938,Commercial,,2023-09-30,2025-09-04,2025-09-04,,"20,718,915",0.0
P1939,Project_1939,Industrial,,2023-10-07,2024-06-04,2024-06-04,RM22203763,22444235,
P1940,Project_1940,Commercial,UEM,2024-02-16,2025-11-13,2025-11-13,,"134,301,937",0.0
P1941,Project_1941,,,2023-04-08,2025-02-13,2025-02-13,31770983,29549665,0.0
P1942,Project_1942,Industrial,Gamuda,2023-06-10,2023-10-20,2023-10-20,116649998,135309512,0.0
P1943,Project_1943,Infrastructure,Sunway,2024-06-02,2026-01-09,2026-01-09,RM65541667,67074203abc,0.0
P1944,Project_1944,Infrastructure,UEM,2023-09-05,2024-10-24,2024-12-01,,31355593.00,38.0
P1945,Project_1945,Residential,,2022-08-14,2024-06-04,2024-06-04,"48,902,558","58,683,277",0.0
P1946,Project_1946,,UEM,2022-06-30,2023-10-18,2023-10-18,107676599,"104,158,285",0.0
P1947,Project_1947,,SP Setia,2022-07-27,2023-08-17,2023-08-17,,RM 147617451,0.0
P1948,Project_1948,,SP Setia,2022-01-13,2023-01-15,2023-01-15,,,0.0
P1949,Project_1949,Industrial,UEM,2022-03-15,2024-02-29,2024-02-29,,"140,144,545",0.0
P1950,Project_1950,Infrastructure,Sunway,2022-06-13,2024-05-15,2024-08-14,,75706921.00,91.0
P1951,Project_1951,Commercial,Sunway,2022-06-13,2023-09-13,2023-09-13,9707516,RM 11746461,0.0
P1952,Project_1952,Commercial,Gamuda,2022-01-29,2023-05-11,2023-05-11,,RM 42822502,0.0
P1953,Project_1953,Industrial,Sunway,2022-06-05,2024-04-30,2024-04-30,"112,970,967",,0.0
P1954,Project_1954,,Gamuda,2024-04-26,2025-05-24,2025-05-24,RM16474380,,0.0
P1955,Project_1955,Residential,WCT,2023-10-24,2025-08-08,2025-08-08,57219221,,0.0
P1956,Project_1956,Commercial,IJM,2023-08-11,2025-05-09,2025-05-09,22242237,"20,669,661",0.0
P1957,Project_1957,,,2023-01-17,2024-02-14,2024-02-14,,126449797abc,0.0
P1958,Project_1958,Industrial,WCT,2023-02-16,2024-03-17,2024-03-17,34456838,34172581abc,0.0
P1959,Project_1959,,,2022-11-09,2023-06-23,2023-06-23,,133780992.00,0.0
P1960,Project_1960,Residential,,2022-09-08,2023-10-24,2023-10-24,RM109076932,108926312.00,0.0
P1961,Project_1961,Commercial,IJM,2024-01-12,2024-08-21,2024-08-21,"53,396,927",50690678.00,0.0
P1962,Project_1962,Residential,WCT,2022-07-17,2023-04-20,2023-04-20,"22,170,165",RM 21218694,0.0
P1963,Project_1963,Industrial,WCT,2024-01-21,2025-08-30,2025-08-30,"35,042,398",42119045.00,
P1964,Project_1964,Residential,UEM,2023-08-13,2025-05-03,2025-05-03,142891875,134148718abc,0.0
P1965,Project_1965,Residential,Gamuda,2024-06-15,2025-11-29,2026-03-27,10620170,,118.0
P1966,Project_1966,Infrastructure,Gamuda,2022-12-23,2023-10-10,2023-10-10,95371630,99053965,
P1967,Project_1967,,Sunway,2022-12-01,2023-08-31,2023-08-31,RM147125878,160726438,0.0
P1968,Project_1968,Commercial,,2023-03-04,2025-02-21,2025-02-21,,,
P1969,Project_1969,Commercial,UEM,2024-02-14,2025-08-03,2025-08-03,,"65,615,595",0.0
P1970,Project_1970,Commercial,,2024-04-14,2025-11-20,2025-11-20,,,0.0
P1971,Project_1971,Commercial,Sunway,2023-04-11,2023-10-25,2024-01-06,"86,793,033",90900433,73.0
P1972,Project_1972,Infrastructure,Sunway,2022-07-25,2023-06-11,2023-06-11,"31,615,201",,0.0
P1973,Project_1973,Industrial,,2023-04-18,2025-03-22,2025-03-22,133009008,,
P1974,Project_1974,Residential,IJM,2023-05-20,2024-09-15,2024-09-15,"118,411,814",136549316abc,0.0
P1975,Project_1975,Industrial,IJM,2024-05-26,2025-05-23,2025-05-23,39208249,41388546.00,0.0
P1976,Project_1976,Industrial,Sunway,2022-12-27,2024-11-23,2024-11-23,RM148140792,RM 161378093,
P1977,Project_1977,Commercial,SP Setia,2024-01-23,2024-05-09,2024-06-26,,135870047.00,48.0
P1978,Project_1978,Infrastructure,SP Setia,2023-08-12,2024-02-14,2024-02-14,"125,317,435",139836704abc,0.0
P1979,Project_1979,Industrial,WCT,2022-08-17,2024-07-23,2024-10-10,7424632,"9,497,622",79.0
P1980,Project_1980,Industrial,,2023-10-05,2025-05-03,2025-05-03,115596947,RM 144029399,
P1981,Project_1981,,WCT,2023-05-12,2023-09-01,2023-09-01,RM127751326,RM 145368295,0.0
P1982,Project_1982,Industrial,,2023-02-20,2024-02-27,2024-02-27,56953332,RM 67244453,
P1983,Project_1983,Industrial,WCT,2022-09-06,2023-09-26,2023-09-26,97170719,112385384abc,
P1984,Project_1984,,,2024-03-06,2026-01-23,2026-01-23,"76,194,747",68838655abc,0.0
P1985,Project_1985,Commercial,,2024-06-15,2024-09-23,2024-09-23,,"45,761,474",0.0
P1986,Project_1986,Infrastructure,IJM,2022-02-10,2023-06-21,2023-06-21,RM21430009,RM 23370013,0.0
P1987,Project_1987,Infrastructure,,2024-02-28,2025-01-09,2025-01-09,149854206,,
P1988,Project_1988,Industrial,UEM,2022-11-09,2024-08-13,2024-08-13,RM132165075,158480946,0.0
P1989,Project_1989,Industrial,,2022-01-15,2022-09-14,2022-09-14,RM8415939,,0.0
P1990,Project_1990,Infrastructure,IJM,2022-04-15,2024-03-11,2024-03-11,,RM 73805883,0.0
P1991,Project_1991,Industrial,Gamuda,2023-07-26,2024-07-17,2024-07-17,,RM 138928677,0.0
P1992,Project_1992,Residential,IJM,2023-05-30,2024-12-31,2024-12-31,147490773,,0.0
P1993,Project_1993,Infrastructure,Sunway,2023-10-09,2024-08-02,2024-08-02,RM37984073,RM 37793551,0.0
P1994,Project_1994,Infrastructure,Sunway,2023-09-08,2025-08-07,2025-08-28,,139488510.00,21.0
P1995,Project_1995,Industrial,Sunway,2022-11-05,2023-03-14,2023-03-14,,47322906abc,0.0
P1996,Project_1996,Infrastructure,,2022-11-19,2024-04-27,2024-04-27,"53,533,141","48,328,115",0.0
P1997,Project_1997,Infrastructure,SP Setia,2024-03-23,2024-07-21,2024-10-05,RM87491069,97068810abc,76.0
P1998,Project_1998,Infrastructure,Gamuda,2023-09-04,2024-07-18,2024-12-28,"92,579,104","119,973,956",163.0
P1999,Project_1999,Residential,UEM,2023-05-16,2023-11-05,2023-11-05,94393552,"92,161,755",0.0
P2000,Project_2000,Commercial,Sunway,2023-02-08,2023-09-16,2023-09-16,,,0.0
P2001,Project_2001,,SP Setia,2023-10-11,2025-04-27,2025-04-27,"119,245,776",129694698abc,0.0
P2002,Project_2002,Infrastructure,Sunway,2023-07-24,2024-09-14,2024-09-14,"92,167,439",RM 101804427,
P2003,Project_2003,Industrial,IJM,2023-12-31,2025-02-13,2025-03-20,36046213,RM 38640709,35.0
P2004,Project_2004,Industrial,WCT,2022-02-26,2023-05-06,2023-05-06,,RM 19598616,
P2005,Project_2005,Residential,,2022-10-03,2024-04-27,2024-04-27,RM62666362,59495514.00,0.0
P2006,Project_2006,Residential,SP Setia,2022-05-02,2023-07-30,2023-07-30,"128,335,980",128500857abc,0.0
P2007,Project_2007,Residential,IJM,2022-08-25,2024-04-06,2024-04-06,,"12,390,207",
P2008,Project_2008,,IJM,2023-12-06,2024-09-26,2024-09-26,"53,914,260",49229223.00,
P2009,Project_2009,Commercial,SP Setia,2022-12-28,2023-09-22,2023-09-22,,132543358abc,
P2010,Project_2010,Infrastructure,UEM,2023-12-02,2024-05-04,2024-05-04,"37,810,096",RM 38074968,0.0
P2011,Project_2011,Commercial,WCT,2023-05-10,2025-01-13,2025-01-13,,133519157.00,0.0
P2012,Project_2012,,IJM,2022-10-13,2024-02-05,2024-02-05,,"137,990,201",0.0
P2013,Project_2013,Infrastructure,SP Setia,2022-11-14,2023-09-29,2023-12-01,,49000405.00,63.0
P2014,Project_2014,Industrial,UEM,2022-02-23,2024-02-07,2024-02-07,RM12782787,12006334abc,
P2015,Project_2015,,WCT,2023-08-15,2023-11-30,2023-11-30,,110488001abc,0.0
P2016,Project_2016,,,2022-10-22,2023-07-13,2023-07-13,RM109652902,134682169abc,0.0
P2017,Project_2017,,Sunway,2023-08-20,2024-12-01,2024-12-01,RM104572173,RM 126683073,0.0
P2018,Project_2018,,IJM,2023-06-15,2024-01-04,2024-01-04,,55977691abc,0.0
P2019,Project_2019,Industrial,Gamuda,2024-04-19,2024-12-05,2024-12-05,55340085,67379672.00,
P2020,Project_2020,Industrial,,2022-12-03,2024-10-17,2024-10-17,"75,515,880",RM 89396439,0.0
P2021,Project_2021,Commercial,SP Setia,2024-02-18,2024-10-28,2025-03-20,145491082,"148,593,774",143.0
P2022,Project_2022,Infrastructure,SP Setia,2024-02-10,2025-07-28,2025-07-28,26989167,30050119.00,0.0
P2023,Project_2023,Infrastructure,SP Setia,2023-08-14,2023-11-23,2023-11-23,49808308,52590261abc,
P2024,Project_2024,,Gamuda,2022-06-01,2024-03-25,2024-07-21,RM60760981,76334668,118.0
P2025,Project_2025,Residential,UEM,2024-02-12,2025-08-30,2025-08-30,57387560,,0.0
P2026,Project_2026,Infrastructure,Sunway,2024-03-17,2026-02-03,2026-02-03,,77938237abc,0.0
P2027,Project_2027,,IJM,2023-10-24,2024-12-09,2024-12-09,RM70323583,64331443,0.0
P2028,Project_2028,Industrial,UEM,2024-05-26,2026-01-20,2026-01-20,"81,076,504",RM 97921109,0.0
P2029,Project_2029,Residential,UEM,2023-02-15,2023-07-26,2023-07-26,,"161,015,490",
P2030,Project_2030,Residential,SP Setia,2023-12-08,2025-02-27,2025-02-27,112627378,"109,602,772",
P2031,Project_2031,Residential,SP Setia,2023-07-12,2024-09-03,2024-09-03,"103,440,126",,0.0
P2032,Project_2032,Industrial,WCT,2024-05-31,2025-09-28,2025-09-28,135820251,139212215,0.0
P2033,Project_2033,Commercial,,2022-09-10,2024-01-15,2024-01-15,,49944732.00,0.0
P2034,Project_2034,Infrastructure,UEM,2022-01-29,2022-10-08,2022-10-08,118232573,133313719.00,
P2035,Project_2035,Residential,Gamuda,2022-10-30,2023-07-28,2023-07-28,,,0.0
P2036,Project_2036,Infrastructure,Gamuda,2022-04-18,2023-11-01,2023-11-01,,RM 112539303,0.0
P2037,Project_2037,Commercial,,2023-01-18,2023-08-23,2023-08-23,RM5328141,6623120,0.0
P2038,Project_2038,Industrial,IJM,2023-03-06,2024-01-03,2024-01-03,RM141663209,RM 140551718,0.0
P2039,Project_2039,,Gamuda,2023-06-26,2025-05-08,2025-05-08,,110298158abc,
P2040,Project_2040,,,2023-03-05,2024-10-22,2024-10-22,RM5964698,5729668abc,0.0
P2041,Project_2041,Commercial,,2024-02-23,2025-02-23,2025-02-23,,RM 34438377,0.0
P2042,Project_2042,Residential,,2022-05-07,2023-11-12,2023-11-12,10710423,11231874abc,0.0
P2043,Project_2043,,,2024-05-09,2025-05-11,2025-05-11,86890764,96164325abc,0.0
P2044,Project_2044,Industrial,WCT,2022-07-30,2024-05-11,2024-09-18,"101,407,044","119,677,557",130.0
P2045,Project_2045,,IJM,2024-02-19,2025-09-17,2025-09-17,72395792,83335595abc,0.0
P2046,Project_2046,Infrastructure,Sunway,2022-12-24,2023-10-07,2024-02-25,RM11225570,"11,396,050",141.0
P2047,Project_2047,Industrial,,2022-02-10,2023-02-03,2023-02-03,RM67449833,,0.0
P2048,Project_2048,Residential,UEM,2022-05-18,2022-08-23,2022-08-23,RM22793178,26156234.00,0.0
P2049,Project_2049,Residential,Sunway,2022-06-13,2023-06-15,2023-06-15,RM25208722,26946924abc,0.0
P2050,Project_2050,Industrial,WCT,2022-05-28,2023-06-05,2023-11-01,"12,559,485",16872261.00,149.0
P2051,Project_2051,Commercial,Sunway,2024-06-05,2026-04-14,2026-04-14,RM54212874,50274038.00,0.0
P2052,Project_2052,Residential,UEM,2022-10-24,2023-02-05,2023-02-05,51275948,48084471abc,0.0
P2053,Project_2053,Commercial,,2022-11-09,2024-03-04,2024-07-26,31633296,36253017.00,144.0
P2054,Project_2054,Industrial,Sunway,2023-04-05,2023-12-24,2023-12-24,,"14,685,066",0.0
P2055,Project_2055,Industrial,,2022-03-13,2024-01-16,2024-01-16,RM114862621,126829851,0.0
P2056,Project_2056,Residential,,2023-09-12,2024-10-26,2024-10-26,30710664,29107460abc,0.0
P2057,Project_2057,Commercial,IJM,2022-08-10,2024-07-30,2024-07-30,"55,870,279",50959982.00,0.0
P2058,Project_2058,Industrial,Sunway,2022-04-22,2023-02-15,2023-07-13,,20401317,148.0
P2059,Project_2059,Residential,,2022-07-10,2023-02-07,2023-02-07,,RM 103228758,0.0
P2060,Project_2060,Commercial,,2022-04-24,2024-02-26,2024-02-26,RM23361701,RM 21076950,
P2061,Project_2061,Infrastructure,Sunway,2022-02-25,2022-10-21,2022-10-21,"83,688,030","102,579,409",0.0
P2062,Project_2062,Commercial,Gamuda,2022-04-06,2023-08-15,2023-08-15,96891153,RM 118108312,0.0
P2063,Project_2063,Commercial,,2023-08-21,2024-08-23,2024-11-19,"132,361,979",154366926,88.0
P2064,Project_2064,,WCT,2023-10-19,2025-01-12,2025-01-12,,69523357,0.0
P2065,Project_2065,Residential,,2024-01-08,2025-10-29,2025-10-29,RM77571093,RM 92271314,0.0
P2066,Project_2066,Commercial,,2022-02-07,2022-09-19,2022-09-19,34646040,42460429abc,0.0
P2067,Project_2067,,,2023-07-08,2024-11-23,2024-11-23,,147259508abc,
P2068,Project_2068,Industrial,WCT,2022-05-10,2023-03-15,2023-07-21,RM20780629,RM 26680385,128.0
P2069,Project_2069,Infrastructure,Sunway,2022-01-25,2023-09-30,2023-12-08,,30004341,69.0
P2070,Project_2070,Industrial,Sunway,2022-03-29,2023-09-17,2023-09-17,"18,516,236",21440726abc,0.0
P2071,Project_2071,Residential,Sunway,2024-05-03,2025-02-19,2025-02-19,,RM 86046181,0.0
P2072,Project_2072,Commercial,IJM,2022-05-01,2023-03-16,2023-03-16,115117170,"120,998,818",
P2073,Project_2073,Residential,Gamuda,2022-06-20,2023-04-10,2023-04-10,"8,904,345","9,038,789",0.0
P2074,Project_2074,Industrial,UEM,2022-01-22,2022-05-10,2022-05-10,,,
P2075,Project_2075,Residential,WCT,2023-08-31,2024-03-21,2024-03-21,5901590,6492386abc,0.0
P2076,Project_2076,Commercial,Sunway,2022-05-02,2023-09-19,2023-09-19,"29,788,747",,0.0
P2077,Project_2077,Industrial,Gamuda,2023-12-03,2025-07-21,2025-09-20,147789552,178449095.00,61.0
P2078,Project_2078,Industrial,WCT,2023-07-09,2024-09-15,2024-09-15,,32568225abc,
P2079,Project_2079,Commercial,UEM,2023-02-02,2024-01-08,2024-01-08,RM11189494,13266012abc,0.0
P2080,Project_2080,Residential,SP Setia,2023-03-21,2023-10-18,2023-10-18,RM124633416,116363048,0.0
P2081,Project_2081,Residential,UEM,2023-12-12,2024-12-01,2024-12-01,"42,989,421",RM 53177847,
P2082,Project_2082,Industrial,,2023-10-14,2024-10-04,2024-10-04,RM23364632,"23,677,243",0.0
P2083,Project_2083,Industrial,,2022-01-31,2023-08-01,2023-11-01,,RM 92829214,92.0
P2084,Project_2084,,IJM,2022-06-01,2022-10-23,2022-10-23,"42,030,183",47300215,0.0
P2085,Project_2085,Commercial,,2023-12-07,2025-08-07,2025-08-07,64724797,RM 71764410,0.0
P2086,Project_2086,Commercial,,2022-05-25,2022-09-26,2022-09-26,RM139431700,,0.0
P2087,Project_2087,Industrial,Gamuda,2022-08-21,2023-11-21,2023-11-21,RM115484230,"142,376,146",0.0
