Project_ID,Project_Name,Category,Contractor,Start_Date,Planned_End_Date,Actual_End_Date,Budget_MYR,Actual_Cost_MYR,Delay_Days
P1701,Project_1701,Industrial,WCT,18/01/2022,08/01/2024,19/04/2024,RM138247879,178865097,102
P1702,Project_1702,Infrastructure,,30/09/2023,04/03/2024,16/06/2024,98424162,111639864,104
P1703,Project_1703,Residential,IJM,11/05/2024,25/11/2024,25/11/2024,128948964,121043887abc,0
P1704,Project_1704,Commercial,,09/02/2022,08/12/2022,24/12/2022,,69792842,16
P1705,Project_1705,Residential,Sunway,13/06/2023,24/10/2023,24/10/2023,,RM 165930318,0
P1706,Project_1706,Industrial,IJM,30/08/2023,29/12/2023,29/12/2023,,20648196,0
P1707,Project_1707,,WCT,10/09/2022,02/02/2023,02/02/2023,RM94157962,RM 86317375,0
P1708,Project_1708,Commercial,SP Setia,19/05/2023,19/06/2024,19/08/2024,,51671130,61
P1709,Project_1709,Commercial,IJM,29/06/2023,20/03/2025,28/06/2025,119328912,148666792,100
P1710,Project_1710,Industrial,,29/07/2023,01/11/2023,01/11/2023,RM58785234,56128409,0
P1711,Project_1711,Residential,Gamuda,24/03/2023,21/11/2023,21/11/2023,,,0
P1712,Project_1712,Residential,IJM,28/02/2022,25/02/2023,18/06/2023,119236345,,113
P1713,Project_1713,,UEM,21/02/2022,22/08/2023,29/01/2024,RM130455625,138095691,160
P1714,Project_1714,Infrastructure,Sunway,11/07/2023,26/04/2025,26/04/2025,77358457,,
P1715,Project_1715,Industrial,,13/02/2022,30/01/2023,30/01/2023,,,
P1716,Project_1716,Industrial,WCT,17/10/2023,31/08/2024,31/08/2024,,61458075,0
P1717,Project_1717,Industrial,WCT,15/04/2022,07/09/2023,07/09/2023,,44861288,0
P1718,Project_1718,,IJM,12/09/2022,06/08/2023,06/08/2023,RM122277760,141590161abc,0
P1719,Project_1719,Residential,UEM,18/09/2023,17/03/2025,17/03/2025,75897487,,0
P1720,Project_1720,Infrastructure,IJM,24/04/2023,13/09/2023,01/02/2024,51044246,56423691,141
P1721,Project_1721,Commercial,IJM,20/05/2024,27/02/2026,27/02/2026,,121112628abc,0
P1722,Project_1722,Residential,,27/03/2022,23/09/2023,23/09/2023,140197388,,
P1723,Project_1723,,,24/09/2022,30/10/2023,30/10/2023,48141959,RM 50931880,0
P1724,Project_1724,Industrial,,04/06/2023,18/09/2024,18/09/2024,149713489,RM 177283916,0
P1725,Project_1725,,,24/11/2022,20/06/2024,20/06/2024,RM53272739,55035399,0
P1726,Project_1726,,Sunway,04/04/2022,27/09/2022,27/09/2022,,153971594,
P1727,Project_1727,Infrastructure,IJM,20/04/2023,23/08/2024,28/01/2025,18428585,22444674,158
P1728,Project_1728,Commercial,,20/03/2024,02/02/2026,02/02/2026,100189908,107506217abc,0
P1729,Project_1729,Commercial,WCT,18/10/2022,04/08/2024,04/08/2024,,96730666,0
P1730,Project_1730,Infrastructure,,18/10/2023,02/03/2024,13/08/2024,80977967,102973525abc,164
P1731,Project_1731,Residential,,27/01/2022,24/01/2023,24/01/2023,RM88857539,93778580,
P1732,Project_1732,Residential,UEM,26/05/2022,03/02/2023,03/02/2023,70272241,73246220abc,
P1733,Project_1733,Infrastructure,,30/09/2022,28/06/2024,28/06/2024,139703271,127741985,
P1734,Project_1734,Infrastructure,IJM,07/05/2023,06/01/2024,29/05/2024,23293839,29256290,144
P1735,Project_1735,Commercial,,08/08/2022,01/03/2023,01/03/2023,101032009,,0
P1736,Project_1736,Infrastructure,SP Setia,21/04/2022,15/03/2023,18/05/2023,114423015,127860557,64
P1737,Project_1737,Infrastructure,WCT,24/07/2023,28/03/2025,01/05/2025,RM94241559,112842085,34
P1738,Project_1738,Infrastructure,Gamuda,23/05/2023,16/01/2024,16/01/2024,RM31135264,35108124,0
P1739,Project_1739,,Sunway,17/03/2024,16/01/2026,12/05/2026,21959643,,116
P1740,Project_1740,Industrial,,18/12/2023,06/12/2024,06/12/2024,16228896,,
P1741,Project_1741,Commercial,SP Setia,03/05/2024,16/02/2026,16/02/2026,77879848,77475225abc,0
P1742,Project_1742,,,30/09/2023,05/07/2024,23/10/2024,76142496,94506060abc,110
P1743,Project_1743,Infrastructure,WCT,15/12/2023,27/09/2025,27/09/2025,RM141022468,142337165,0
P1744,Project_1744,Infrastructure,UEM,18/11/2022,07/04/2023,07/04/2023,,46851897,0
P1745,Project_1745,Commercial,,15/12/2023,08/04/2025,08/04/2025,35437498,,0
P1746,Project_1746,Infrastructure,SP Setia,01/08/2022,04/01/2024,04/01/2024,RM115270491,129871397,0
P1747,Project_1747,Commercial,WCT,06/09/2023,31/01/2024,17/05/2024,RM7061137,,107
P1748,Project_1748,,,28/06/2023,12/05/2025,12/05/2025,RM17605274,18163668,0
P1749,Project_1749,Infrastructure,,18/03/2023,06/11/2024,06/11/2024,RM92744700,91979164,0
P1750,Project_1750,Infrastructure,UEM,04/06/2024,09/09/2025,22/01/2026,RM96245705,99552601,135
P1751,Project_1751,Industrial,,16/07/2022,15/03/2024,15/03/2024,RM119125726,RM 142946471,0
P1752,Project_1752,Infrastructure,SP Setia,13/03/2024,22/10/2024,22/10/2024,,117545882,0
P1753,Project_1753,Commercial,,23/08/2022,14/01/2023,26/01/2023,RM48020576,45993189,12
P1754,Project_1754,Industrial,Gamuda,15/03/2023,14/10/2024,10/04/2025,88380419,118294308abc,178
P1755,Project_1755,,,17/04/2022,04/10/2022,04/10/2022,RM31820649,38781467abc,0
P1756,Project_1756,Industrial,Sunway,03/03/2022,07/06/2022,07/06/2022,,36834832,0
P1757,Project_1757,Industrial,Sunway,20/07/2022,07/01/2023,07/01/2023,RM101197851,118903196,
P1758,Project_1758,Commercial,WCT,06/01/2024,28/05/2025,28/05/2025,119081895,137617754,0
P1759,Project_1759,Industrial,SP Setia,23/08/2022,25/03/2024,25/03/2024,120449719,133224588,0
P1760,Project_1760,,SP Setia,18/04/2024,05/01/2025,05/01/2025,142990884,,0
P1761,Project_1761,Infrastructure,WCT,18/06/2024,02/06/2025,02/06/2025,RM17656484,RM 21728077,0
P1762,Project_1762,Commercial,,30/10/2023,20/05/2025,20/05/2025,57830600,53600079,0
P1763,Project_1763,Commercial,WCT,20/10/2022,21/07/2024,04/01/2025,27781254,38792297,167
P1764,Project_1764,Commercial,IJM,23/10/2023,09/07/2024,09/07/2024,,15777070abc,0
P1765,Project_1765,Residential,WCT,02/05/2023,27/07/2024,27/07/2024,21315027,19685387,
P1766,Project_1766,,UEM,03/12/2022,18/09/2023,06/10/2023,RM66617856,73611595,18
P1767,Project_1767,,IJM,05/12/2022,26/10/2023,26/10/2023,14600303,,0
P1768,Project_1768,Commercial,WCT,03/01/2024,12/05/2025,11/09/2025,RM140601910,184990083,122
P1769,Project_1769,Residential,,18/09/2022,03/09/2023,03/09/2023,RM75299909,89535217,0
P1770,Project_1770,Commercial,IJM,10/09/2023,18/07/2024,18/07/2024,RM33763701,,
P1771,Project_1771,,,31/05/2022,29/02/2024,29/02/2024,,,
P1772,Project_1772,Industrial,IJM,24/08/2023,15/05/2025,15/05/2025,21353321,26581667,0
P1773,Project_1773,Infrastructure,Sunway,08/10/2022,10/04/2024,10/04/2024,,,0
P1774,Project_1774,,IJM,02/10/2022,15/05/2023,15/05/2023,65769534,62938610,
P1775,Project_1775,Commercial,Gamuda,04/06/2022,26/12/2022,26/12/2022,139209454,170111546,
P1776,Project_1776,Commercial,UEM,30/12/2023,10/11/2025,10/11/2025,50038972,45819372,0
P1777,Project_1777,Residential,,29/06/2022,29/09/2022,29/09/2022,145129094,152659796,0
P1778,Project_1778,Infrastructure,Gamuda,03/01/2024,02/05/2025,02/05/2025,27444265,26518646,0
P1779,Project_1779,Industrial,WCT,12/01/2024,07/12/2024,07/12/2024,90718070,102003728,0
P1780,Project_1780,Residential,Gamuda,08/03/2023,20/12/2024,20/12/2024,RM57341535,59809159abc,0
P1781,Project_1781,,,04/01/2022,24/10/2022,07/11/2022,RM113522468,RM 104499321,14
P1782,Project_1782,Industrial,WCT,25/03/2023,07/09/2023,07/09/2023,,,0
P1783,Project_1783,Infrastructure,Gamuda,05/04/2022,17/09/2022,30/09/2022,104581086,98155409,13
P1784,Project_1784,,,07/04/2024,06/10/2025,06/10/2025,RM31996979,37957399abc,0
P1785,Project_1785,,UEM,12/02/2022,30/10/2023,30/10/2023,,120795976,0
P1786,Project_1786,Industrial,,29/10/2022,16/08/2024,01/10/2024,148423945,172413758,46
P1787,Project_1787,Industrial,,14/03/2024,27/06/2024,27/06/2024,149937862,,0
P1788,Project_1788,Industrial,IJM,11/03/2024,28/02/2026,28/02/2026,RM13223486,14638090,0
P1789,Project_1789,Infrastructure,,07/08/2023,12/02/2025,12/02/2025,,84328125,0
P1790,Project_1790,,SP Setia,19/05/2024,02/02/2026,02/02/2026,55136219,55464499,
P1791,Project_1791,Industrial,,23/05/2022,03/11/2022,03/11/2022,,117915488,0
P1792,Project_1792,,Sunway,25/10/2022,25/04/2023,09/06/2023,84671069,84628907,45
P1793,Project_1793,Commercial,,15/10/2022,17/04/2023,17/04/2023,113129272,119069674,
P1794,Project_1794,Infrastructure,Sunway,09/12/2022,14/08/2024,14/08/2024,RM125602440,RM 144128364,0
P1795,Project_1795,,Sunway,18/04/2022,03/02/2024,03/02/2024,,RM 125288771,0
P1796,Project_1796,Residential,IJM,03/01/2022,15/11/2023,15/11/2023,103561143,93207234abc,0
P1797,Project_1797,Commercial,WCT,10/10/2023,19/02/2025,19/02/2025,115060885,105682778,0
P1798,Project_1798,Residential,Gamuda,17/05/2024,09/12/2025,09/12/2025,RM48742899,,
P1799,Project_1799,Residential,Sunway,02/04/2022,10/11/2023,10/11/2023,54061471,53609308,
P1800,Project_1800,Residential,IJM,06/03/2023,17/08/2023,17/08/2023,105164442,RM 97074023,
P1801,Project_1801,Infrastructure,Sunway,12/08/2023,24/11/2024,24/11/2024,52781578,63869298,
P1802,Project_1802,,Sunway,14/03/2023,02/09/2023,02/09/2023,66045648,79371554,0
P1803,Project_1803,Residential,,24/07/2022,05/12/2022,23/12/2022,24026751,,18
P1804,Project_1804,Commercial,,20/09/2022,17/03/2023,17/03/2023,88821219,RM 90111798,
P1805,Project_1805,Infrastructure,,28/02/2023,25/01/2025,25/01/2025,RM62267629,65022582,
P1806,Project_1806,,IJM,24/02/2024,19/09/2024,19/09/2024,RM143155782,177812576,0
P1807,Project_1807,Commercial,Sunway,07/08/2022,16/01/2023,16/01/2023,,96377101abc,0
P1808,Project_1808,Commercial,,12/03/2022,02/10/2023,02/10/2023,RM101621476,110097344,0
P1809,Project_1809,Infrastructure,WCT,27/06/2023,25/11/2023,25/11/2023,121882629,128006429,0
P1810,Project_1810,Infrastructure,,09/07/2023,05/03/2025,05/03/2025,,87482768,
P1811,Project_1811,Industrial,SP Setia,22/05/2022,24/02/2024,24/02/2024,94655429,RM 112233561,0
P1812,Project_1812,Residential,Gamuda,05/04/2023,11/06/2024,11/06/2024,102770119,98228657abc,0
P1813,Project_1813,,IJM,08/07/2023,11/09/2024,11/09/2024,16409895,,0
P1814,Project_1814,Commercial,SP Setia,28/08/2022,08/03/2023,08/03/2023,129205009,158856437,0
P1815,Project_1815,Industrial,SP Setia,04/04/2024,01/05/2025,01/09/2025,19491061,,123
P1816,Project_1816,Commercial,,28/08/2022,14/10/2023,14/10/2023,52547027,,0
P1817,Project_1817,Residential,SP Setia,18/11/2022,17/09/2024,17/09/2024,7838886,,0
P1818,Project_1818,Industrial,SP Setia,24/04/2022,03/07/2023,03/07/2023,RM98153684,,0
P1819,Project_1819,Industrial,Gamuda,02/02/2022,25/07/2023,25/07/2023,137154182,144701747,0
P1820,Project_1820,Industrial,WCT,29/12/2022,22/11/2024,22/11/2024,66901112,79627827,0
P1821,Project_1821,Infrastructure,Sunway,25/11/2023,01/10/2024,01/10/2024,RM59563113,65676812,0
P1822,Project_1822,Residential,WCT,02/02/2022,08/12/2022,08/12/2022,140957803,RM 174830862,0
P1823,Project_1823,Infrastructure,UEM,04/10/2023,21/09/2025,21/09/2025,RM95411943,106461582,0
P1824,Project_1824,Industrial,Gamuda,18/01/2023,18/11/2024,18/11/2024,,15968946,0
P1825,Project_1825,Residential,,22/10/2023,08/02/2024,08/02/2024,120017389,146192177abc,
P1826,Project_1826,Commercial,UEM,05/01/2024,27/06/2025,27/06/2025,RM16835005,20427654,0
P1827,Project_1827,Residential,Gamuda,10/11/2023,24/08/2024,24/08/2024,87344390,RM 108054885,0
P1828,Project_1828,Residential,IJM,07/02/2023,21/09/2024,26/01/2025,RM47191486,46564680,127
P1829,Project_1829,Industrial,WCT,21/05/2023,23/03/2024,23/03/2024,73478924,RM 76190814,0
P1830,Project_1830,Residential,Gamuda,08/07/2022,24/05/2024,24/05/2024,45118117,RM 44101282,0
P1831,Project_1831,,,25/01/2024,26/05/2024,26/05/2024,118213952,108312138,0
P1832,Project_1832,Industrial,UEM,07/06/2023,21/05/2024,21/05/2024,,42957271,0
P1833,Project_1833,,,24/03/2024,08/11/2024,08/11/2024,RM80588708,81965091,0
P1834,Project_1834,Commercial,,28/11/2022,27/09/2024,27/09/2024,RM50900294,56385250,0
P1835,Project_1835,Infrastructure,SP Setia,17/02/2022,09/01/2023,21/03/2023,,70461698,71
P1836,Project_1836,Residential,,18/06/2023,25/03/2024,25/03/2024,129002079,,0
P1837,Project_1837,Industrial,Sunway,28/04/2022,28/10/2022,28/10/2022,65572398,71654616,0
P1838,Project_1838,Residential,SP Setia,12/04/2022,24/03/2024,24/03/2024,,28182333,0
P1839,Project_1839,,IJM,03/08/2023,05/02/2024,05/02/2024,RM35082103,RM 34170059,0
P1840,Project_1840,Industrial,Gamuda,18/01/2024,10/12/2025,10/12/2025,129486942,,
P1841,Project_1841,Residential,,27/12/2023,16/05/2024,16/05/2024,133513530,157933627abc,0
P1842,Project_1842,Infrastructure,Gamuda,16/09/2023,21/05/2024,21/05/2024,RM133739461,RM 157986029,
P1843,Project_1843,Commercial,UEM,05/11/2023,11/05/2024,11/05/2024,50129733,53481919,0
P1844,Project_1844,Residential,WCT,22/09/2023,17/10/2024,17/10/2024,RM66374670,81702574,0
P1845,Project_1845,Residential,,13/10/2022,23/05/2024,23/05/2024,40347337,,0
P1846,Project_1846,Commercial,Gamuda,04/01/2023,15/11/2024,15/11/2024,7740157,,0
P1847,Project_1847,Industrial,SP Setia,12/10/2023,09/08/2024,09/08/2024,,,0
P1848,Project_1848,Industrial,SP Setia,20/05/2024,26/12/2024,26/12/2024,105107825,96121115,0
P1849,Project_1849,,UEM,18/02/2022,09/07/2023,21/09/2023,RM57892912,73531059,74
P1850,Project_1850,Commercial,IJM,28/04/2024,20/10/2025,23/02/2026,100525152,122498656abc,126
P1851,Project_1851,Industrial,WCT,02/12/2023,24/03/2024,24/03/2024,29067612,,0
P1852,Project_1852,Commercial,WCT,23/01/2023,04/01/2025,04/01/2025,RM147508606,181500391,0
P1853,Project_1853,Industrial,,10/03/2022,09/07/2023,09/07/2023,45489666,53701026,0
P1854,Project_1854,Industrial,Gamuda,15/01/2022,10/09/2023,10/09/2023,,117252576,0
P1855,Project_1855,Residential,WCT,28/01/2023,23/12/2023,23/12/2023,RM27578823,RM 32583376,0
P1856,Project_1856,,UEM,19/08/2023,05/09/2024,05/09/2024,RM14711388,15461960,0
P1857,Project_1857,Industrial,UEM,05/01/2024,20/11/2024,24/04/2025,97285400,114447399,155
P1858,Project_1858,Infrastructure,UEM,13/05/2022,30/01/2023,30/01/2023,121458004,RM 114305937,0
P1859,Project_1859,Commercial,IJM,15/03/2024,07/08/2025,07/08/2025,RM97213663,RM 106369424,0
P1860,Project_1860,,,27/11/2023,05/08/2025,05/08/2025,148291098,182724326abc,0
P1861,Project_1861,Commercial,WCT,01/06/2022,02/05/2023,02/05/2023,107076947,RM 103902610,0
P1862,Project_1862,Residential,UEM,17/04/2023,23/01/2024,23/01/2024,102890493,RM 100700931,0
P1863,Project_1863,Infrastructure,,21/03/2022,07/09/2022,07/09/2022,RM139085724,,
P1864,Project_1864,Infrastructure,UEM,08/03/2024,10/07/2025,10/07/2025,RM139051161,147218469abc,0
P1865,Project_1865,Residential,,05/01/2023,06/12/2023,06/12/2023,,131066804,0
P1866,Project_1866,,SP Setia,02/08/2022,14/08/2023,14/08/2023,52535409,54084083abc,0
P1867,Project_1867,Infrastructure,,08/05/2024,15/06/2025,15/06/2025,RM96721843,100560281,0
P1868,Project_1868,Commercial,UEM,11/02/2023,16/03/2024,16/03/2024,RM35290705,34720237,0
P1869,Project_1869,Infrastructure,UEM,12/01/2023,04/12/2024,04/12/2024,53745907,RM 65924397,0
P1870,Project_1870,Industrial,,11/09/2022,20/05/2023,20/05/2023,85798380,103828550,0
P1871,Project_1871,Industrial,SP Setia,14/08/2022,23/02/2024,23/02/2024,9851159,,0
P1872,Project_1872,Infrastructure,Sunway,21/06/2022,11/02/2023,11/02/2023,RM103880974,109731752abc,0
P1873,Project_1873,Infrastructure,,03/08/2022,07/11/2023,07/11/2023,RM52303211,63655374,0
P1874,Project_1874,,,19/02/2022,12/09/2022,12/09/2022,48916212,,0
P1875,Project_1875,Infrastructure,,26/03/2024,08/06/2025,08/06/2025,,117686873,0
P1876,Project_1876,Commercial,,12/07/2022,27/04/2023,27/04/2023,RM34923875,32188668,0
P1877,Project_1877,Residential,Sunway,04/07/2023,05/12/2023,05/12/2023,92371351,104416561,0
P1878,Project_1878,Industrial,Gamuda,11/05/2023,07/02/2024,07/02/2024,87997229,93460989,0
P1879,Project_1879,Industrial,Sunway,11/09/2023,13/10/2024,13/10/2024,38129739,37220948,
P1880,Project_1880,Commercial,Gamuda,05/02/2022,25/11/2022,25/11/2022,,108926725,0
P1881,Project_1881,Commercial,UEM,08/09/2023,14/06/2024,18/11/2024,RM71070354,91427438abc,157
P1882,Project_1882,Residential,WCT,01/06/2022,19/02/2023,08/04/2023,65891747,67452748abc,48
P1883,Project_1883,Residential,,08/01/2023,05/08/2024,05/08/2024,RM65532690,68686738,0
P1884,Project_1884,Residential,Sunway,11/02/2023,13/08/2023,13/08/2023,,123831521abc,
P1885,Project_1885,Infrastructure,UEM,29/04/2024,17/02/2025,17/02/2025,31486604,29711970,0
P1886,Project_1886,Infrastructure,WCT,26/07/2023,19/05/2025,19/05/2025,,,0
P1887,Project_1887,Commercial,Sunway,09/03/2024,24/07/2025,24/07/2025,92056798,91313849,0
P1888,Project_1888,,Sunway,26/05/2022,05/02/2023,05/02/2023,RM33489208,33563317,0
P1889,Project_1889,Commercial,SP Setia,05/01/2024,09/10/2024,09/10/2024,RM113723709,109636952abc,0
P1890,Project_1890,,Gamuda,03/11/2023,22/03/2024,22/03/2024,133523796,,0
P1891,Project_1891,Commercial,WCT,06/10/2022,14/02/2024,14/02/2024,RM33062614,,0
P1892,Project_1892,Industrial,Sunway,01/03/2024,01/10/2024,01/10/2024,91962047,111363052,
P1893,Project_1893,Industrial,IJM,15/02/2023,13/07/2023,13/07/2023,RM112185330,133484856,0
P1894,Project_1894,Infrastructure,IJM,18/11/2022,26/11/2023,26/11/2023,102048041,112154566,0
P1895,Project_1895,,,15/03/2023,13/03/2024,13/03/2024,96864227,96386368abc,0
P1896,Project_1896,Industrial,Gamuda,30/08/2023,01/07/2024,01/07/2024,126026616,129204181,0
P1897,Project_1897,,,10/04/2024,26/11/2024,26/11/2024,50292382,48049517,0
P1898,Project_1898,Industrial,,09/04/2022,24/11/2022,24/11/2022,45177040,55535243abc,0
P1899,Project_1899,Residential,Sunway,19/04/2023,12/01/2025,16/06/2025,113980351,147735140,155
P1900,Project_1900,Industrial,,13/03/2023,25/10/2024,25/10/2024,26448777,32922947,0
P1901,Project_1901,Infrastructure,UEM,23/11/2023,20/03/2024,20/03/2024,,157155048abc,0
P1902,Project_1902,Infrastructure,WCT,10/05/2024,08/03/2025,08/03/2025,,,
P1903,Project_1903,Residential,IJM,12/07/2022,10/11/2022,10/11/2022,94891295,89543337,
P1904,Project_1904,Infrastructure,,27/12/2022,20/04/2023,28/07/2023,,,99
P1905,Project_1905,,,08/01/2022,29/05/2022,29/05/2022,RM117975059,RM 125347736,0
P1906,Project_1906,Commercial,,24/05/2023,05/10/2024,05/10/2024,,153156676,
P1907,Project_1907,Commercial,,22/12/2022,31/05/2024,31/05/2024,RM93751706,RM 97721820,0
P1908,Project_1908,Residential,IJM,23/07/2022,28/11/2022,07/05/2023,,101781092,160
P1909,Project_1909,Residential,SP Setia,13/10/2023,12/08/2025,12/08/2025,41870464,RM 43254489,0
P1910,Project_1910,Industrial,UEM,31/08/2023,20/03/2025,20/03/2025,,99274419,0
P1911,Project_1911,,,13/03/2023,12/04/2024,12/04/2024,RM89292375,108995433abc,0
P1912,Project_1912,Commercial,WCT,24/12/2022,06/01/2024,30/04/2024,RM71575665,RM 78404544,115
P1913,Project_1913,,UEM,28/12/2023,15/12/2024,15/12/2024,37564515,46009057abc,0
P1914,Project_1914,Infrastructure,Gamuda,03/05/2024,22/04/2025,22/04/2025,,RM 138792478,
P1915,Project_1915,,,23/06/2023,17/04/2025,17/04/2025,65271484,66241796,0
P1916,Project_1916,Commercial,IJM,11/01/2024,19/11/2024,19/11/2024,145226644,178166244,
P1917,Project_1917,Industrial,SP Setia,09/01/2022,14/11/2023,14/11/2023,21429307,20149982,0
P1918,Project_1918,Industrial,Sunway,05/11/2022,18/07/2024,18/07/2024,RM82058533,RM 96380139,0
P1919,Project_1919,Industrial,IJM,29/05/2024,02/01/2025,02/01/2025,RM7727477,7706985,0
P1920,Project_1920,Residential,Sunway,01/06/2022,16/05/2024,16/05/2024,RM19658636,,
P1921,Project_1921,Commercial,SP Setia,08/03/2024,01/10/2024,02/12/2024,,123819648abc,62
P1922,Project_1922,Residential,WCT,20/08/2023,28/10/2024,16/04/2025,5621919,6945283,170
P1923,Project_1923,Residential,IJM,24/12/2023,27/03/2025,27/03/2025,55775256,56586207,0
P1924,Project_1924,Industrial,Sunway,17/08/2022,23/05/2024,23/05/2024,17900450,17968797,0
P1925,Project_1925,Commercial,IJM,18/11/2023,03/07/2024,03/07/2024,,RM 57460071,0
P1926,Project_1926,,Gamuda,20/01/2022,22/02/2023,02/05/2023,,,69
P1927,Project_1927,Commercial,IJM,03/02/2022,20/11/2023,20/11/2023,42814044,42737103abc,0
P1928,Project_1928,Commercial,SP Setia,25/10/2023,04/06/2025,04/06/2025,RM22290274,21530471,0
P1929,Project_1929,Industrial,,01/03/2022,04/11/2022,04/11/2022,RM103411843,98983678abc,
P1930,Project_1930,Residential,Sunway,13/12/2022,14/09/2023,14/09/2023,47810906,45263387,0
P1931,Project_1931,Commercial,UEM,17/01/2022,01/09/2022,04/12/2022,33939256,43164951,94
P1932,Project_1932,Infrastructure,Gamuda,17/09/2022,07/02/2024,15/06/2024,,25465276,129
P1933,Project_1933,Commercial,WCT,25/03/2023,02/09/2024,18/10/2024,98247353,,46
P1934,Project_1934,Industrial,Sunway,20/10/2023,31/01/2025,31/01/2025,RM26002900,24977463,0
P1935,Project_1935,,Gamuda,29/08/2022,26/12/2022,26/12/2022,40382474,43979111,0
P1936,Project_1936,Industrial,WCT,04/04/2022,11/10/2023,11/10/2023,,48989569,0
P1937,Project_1937,Industrial,IJM,08/11/2023,18/08/2025,18/08/2025,RM132852333,RM 151696684,0
P1938,Project_1938,Commercial,,30/09/2023,04/09/2025,04/09/2025,,20718915,0
